320	104.28
470	112.30
496	112.30
522	104.28
541	104.28
546	144.39
554	144.39
559	192.51
564	240.64
567	344.92
572	489.30
576	625.67
578	818.18
580	1010.70
582	1203.21
583	1371.66
584	1588.24
585	1812.83
586	2037.43
588	2294.12
589	2598.93
591	3176.47
592	3754.01
594	3906.42
595	3970.59
596	3778.07
598	3521.39
600	2991.98
600	2671.12
601	2254.01
603	1885.03
604	1564.17
605	1235.29
608	970.59
610	697.86
613	625.67
613	457.22
615	336.90
617	256.68
619	184.49
623	152.41
629	112.30
635	88.24
641	80.21
653	88.24
733	104.28
796	112.30
850	120.32
