278.50	0.0000000
279.00	0.0000000
279.50	0.0000000
280.00	0.0000000
280.50	0.0000000
281.00	0.0000000
281.50	0.0000000
282.00	0.0000000
282.50	0.0000000
283.00	0.0000000
283.50	0.0000000
284.00	0.0000000
284.50	0.0000000
285.00	0.0000000
285.50	0.0000000
286.00	0.0000000
286.50	0.0000000
287.00	0.0000000
287.50	0.0000000
288.00	0.0000000
288.50	0.0000000
289.00	0.0000000
289.50	0.0000000
290.00	0.0000000
290.50	0.0000000
291.00	0.0000000
291.50	0.0000000
292.00	0.0000000
292.50	0.0000000
293.00	0.0000000
293.50	0.0000000
294.00	0.0000000
294.50	0.0000000
295.00	0.0000000
295.50	0.0000000
296.00	0.0000000
296.50	0.0000000
297.00	0.0000000
297.50	0.0000000
298.00	0.0000000
298.50	0.0000000
299.00	0.0000000
299.50	0.0000000
300.00	0.0000000
300.50	0.0000000
301.00	0.0000000
301.50	0.0000000
302.00	0.0000000
302.50	0.0000000
303.00	0.0000000
303.50	0.0000000
304.00	0.0000000
304.50	0.0000000
305.00	0.0000000
305.50	0.0000000
306.00	0.0000000
306.50	0.0000000
307.00	0.0000000
307.50	0.0000000
308.00	0.0000000
308.50	0.0000000
309.00	0.0000000
309.50	0.0000000
310.00	0.0000000
310.50	0.0000000
311.00	0.0000000
311.50	0.0000000
312.00	0.0000000
312.50	0.0000003
313.00	0.0000409
313.50	0.0000619
314.00	0.0000485
314.50	0.0000296
315.00	0.0000000
315.50	0.0000000
316.00	0.0000000
316.50	0.0000000
317.00	0.0000000
317.50	0.0000000
318.00	0.0000000
318.50	0.0000239
319.00	0.0000539
319.50	0.0000469
320.00	0.0000290
320.50	0.0000000
321.00	0.0000000
321.50	0.0000000
322.00	0.0000000
322.50	0.0000000
323.00	0.0000039
323.50	0.0000005
324.00	0.0000000
324.50	0.0000000
325.00	0.0000000
325.50	0.0000006
326.00	0.0000140
326.50	0.0000126
327.00	0.0000000
327.50	0.0000000
328.00	0.0000000
328.50	0.0000000
329.00	0.0000000
329.50	0.0000000
330.00	0.0000000
330.50	0.0000000
331.00	0.0000000
331.50	0.0000000
332.00	0.0000000
332.50	0.0000000
333.00	0.0000000
333.50	0.0000000
334.00	0.0000000
334.50	0.0000000
335.00	0.0000000
335.50	0.0000000
336.00	0.0000000
336.50	0.0000000
337.00	0.0000000
337.50	0.0000295
338.00	0.0000212
338.50	0.0000033
339.00	0.0000000
339.50	0.0000000
340.00	0.0000000
