320	80.48
362	80.59
379	80.77
394	94.34
408	121.32
425	168.43
436	235.61
447	322.90
457	443.69
463	557.75
466	678.48
468	805.91
471	913.22
473	1040.65
476	1201.60
478	1369.25
480	1523.49
483	1664.34
485	1845.40
487	2039.88
489	2234.36
491	2408.72
494	2623.32
497	2797.68
499	2951.93
501	3099.47
504	3220.20
510	3327.55
518	3461.74
522	3676.35
526	3850.72
529	3944.64
530	4018.40
535	3991.64
539	3884.40
542	3663.16
545	3368.15
547	3146.90
549	2851.89
551	2603.81
554	2355.75
559	2161.35
563	1993.76
568	1665.25
572	1356.85
577	1028.35
581	827.23
584	646.22
586	445.08
589	290.90
593	176.94
599	123.37
609	150.29
617	170.50
623	137.04
635	110.34
647	97.06
661	83.80
674	83.94
682	164.49
685	379.09
687	560.16
689	734.51
691	908.87
692	1103.33
694	1284.40
695	1492.28
699	1700.18
701	1867.84
703	2001.97
707	2169.64
711	2323.91
714	2484.87
717	2652.53
720	2820.20
723	3014.68
727	3155.54
729	3336.60
732	3457.32
734	3624.98
737	3779.24
741	3906.68
745	3967.07
749	4000.64
751	3947.02
756	3819.67
761	3672.20
764	3564.95
771	3598.55
778	3692.51
784	3799.86
793	3900.53
798	3987.75
806	4014.66
816	4014.77
823	3934.38
831	3753.42
836	3612.67
841	3492.02
843	3351.24
848	3183.66
854	3022.79
858	2868.61
863	2734.56
869	2828.50
874	3002.89
878	3170.57
882	3324.83
887	3405.35
895	3284.74
899	3103.74
902	2916.02
906	2721.61
909	2500.37
911	2272.41
913	2098.09
914	1896.94
915	1695.79
917	1568.42
918	1427.62
920	1286.83
926	1280.19
934	1300.38
942	1186.49
947	1059.14
953	931.80
959	804.46
967	616.80
972	543.10
