379	0.002802
381	0.00293
383	0.0030448
385	0.0031794
387	0.0033113
389	0.003436
391	0.0035725
393	0.0037068
395	0.0038397
397	0.0039767
399	0.0041215
401	0.0042702
403	0.0044193
405	0.0045648
407	0.0047022
409	0.0048383
411	0.0049782
413	0.0051246
415	0.005271
417	0.0054071
419	0.0055507
421	0.0057018
423	0.0058636
425	0.0060147
427	0.0061683
429	0.0063248
431	0.0064829
433	0.0066498
435	0.0068097
437	0.0069719
439	0.0071368
441	0.0073008
443	0.0074647
445	0.0076321
447	0.0077947
449	0.0079632
451	0.0081326
453	0.0083043
455	0.0084745
457	0.0086435
459	0.0088105
461	0.0089921
463	0.0091608
465	0.0093398
467	0.0095113
469	0.0096961
471	0.009876
473	0.010048
475	0.01023
477	0.01041
479	0.010589
481	0.010775
483	0.010958
485	0.011139
487	0.01132
489	0.011504
491	0.01169
493	0.011875
495	0.012058
497	0.012236
499	0.012432
501	0.012616
503	0.012801
505	0.012982
507	0.013177
509	0.013362
511	0.013552
513	0.013747
515	0.013937
517	0.014119
519	0.014305
521	0.014491
523	0.014682
525	0.014881
527	0.01506
529	0.015245
531	0.015436
533	0.015622
535	0.015815
537	0.015996
539	0.016188
541	0.016376
543	0.01656
545	0.016751
547	0.016944
549	0.017122
551	0.017308
553	0.017499
555	0.017681
557	0.017865
559	0.018044
561	0.01823
563	0.018414
565	0.018598
567	0.018781
569	0.018965
571	0.019134
573	0.019321
575	0.019496
577	0.019674
579	0.019853
581	0.020015
583	0.020197
585	0.020371
587	0.02054
589	0.020707
591	0.020882
593	0.021043
595	0.021219
597	0.021387
599	0.021552
601	0.021713
603	0.021881
605	0.022043
607	0.022206
609	0.022362
611	0.022526
613	0.022681
615	0.022836
617	0.022997
619	0.023151
621	0.023302
623	0.023445
625	0.023605
627	0.023753
629	0.023896
631	0.02405
633	0.024191
635	0.024339
637	0.024468
639	0.024614
641	0.024756
643	0.024896
645	0.025033
647	0.025166
649	0.025303
651	0.025428
653	0.025564
655	0.02569
657	0.025832
659	0.025954
661	0.026068
663	0.026206
665	0.026325
667	0.026446
669	0.026573
671	0.026687
673	0.026803
675	0.026926
677	0.027049
679	0.02715
681	0.027271
683	0.027387
685	0.027492
687	0.027608
689	0.027729
691	0.027833
693	0.027952
695	0.028061
697	0.028163
699	0.028257
701	0.028367
703	0.028477
705	0.028571
707	0.02867
709	0.028775
711	0.028863
713	0.028944
715	0.029039
717	0.029138
719	0.029214
721	0.029293
723	0.029381
725	0.029461
727	0.029544
729	0.029618
731	0.029679
733	0.02976
735	0.029839
737	0.029906
739	0.029971
741	0.030029
743	0.030095
745	0.030148
747	0.030218
749	0.03027
751	0.030329
753	0.030383
755	0.030444
757	0.030488
759	0.030543
761	0.030582
763	0.030639
765	0.03067
767	0.030709
769	0.030754
771	0.030786
773	0.030838
775	0.030861
777	0.030911
779	0.030929
781	0.030967
783	0.030999
785	0.031022
787	0.031068
789	0.031072
791	0.031108
793	0.031162
795	0.031175
797	0.031207
799	0.031251
801	0.031242
803	0.031254
805	0.031292
807	0.031312
809	0.031342
811	0.031342
813	0.031371
815	0.031371
817	0.031407
819	0.031431
821	0.031447
823	0.031451
825	0.031457
827	0.031479
829	0.031513
831	0.031516
833	0.03152
835	0.03155
837	0.031558
839	0.03159
841	0.031609
843	0.03162
845	0.031648
847	0.031652
849	0.031653
851	0.031687
853	0.031714
855	0.031711
857	0.031744
859	0.031746
861	0.031758
863	0.031774
865	0.031777
867	0.031788
869	0.031776
871	0.031775
873	0.031763
875	0.031755
877	0.031751
879	0.031726
881	0.031717
883	0.031726
885	0.031709
887	0.031679
889	0.031665
891	0.031652
893	0.031632
895	0.031599
897	0.031556
899	0.031579
901	0.031551
903	0.031517
905	0.031494
907	0.031478
909	0.031446
911	0.031411
913	0.031399
915	0.031339
917	0.031317
919	0.031308
921	0.031276
923	0.031274
925	0.031211
927	0.031204
929	0.031175
931	0.031141
933	0.031113
935	0.031069
937	0.031022
939	0.031039
941	0.031029
943	0.030911
945	0.030904
947	0.030855
949	0.030843
951	0.030805
953	0.030773
955	0.030727
957	0.030717
959	0.030685
961	0.030671
963	0.030582
965	0.030567
967	0.030501
969	0.030485
971	0.030486
973	0.030419
975	0.030339
977	0.030366
979	0.030294
981	0.030248
983	0.030255
985	0.03017
987	0.030125
989	0.030078
991	0.030052
993	0.029978
995	0.02992
997	0.029862
999	0.029836
1001	0.029782
1003	0.029724
1005	0.02969
1007	0.02967
1009	0.029612
1011	0.029561
1013	0.029486
1015	0.029485
1017	0.029475
1019	0.029334
1021	0.029328
1023	0.029252
1025	0.029157
1027	0.029162
1029	0.029125
1031	0.029076
1033	0.029078
1035	0.029025
1037	0.028939
1039	0.028859
1041	0.028823
1043	0.028788
1045	0.028723
